user_id,product_id,purchase_date,rating
U0300,P0131,2024-10-15,4
U0093,P0220,2025-08-02,4
U0313,P0197,2024-02-18,5
U0085,P0016,2025-04-17,5
U0464,P0222,2025-02-28,5
U0394,P0060,2025-11-21,5
U0116,P0134,2025-12-08,5
U0412,P0202,2025-09-25,1
U0198,P0161,2024-09-23,4
U0103,P0216,2025-11-06,4
U0401,P0022,2025-07-04,5
U0464,P0192,2025-07-14,5
U0160,P0170,2025-10-24,5
U0246,P0101,2024-12-03,5
U0499,P0047,2024-05-16,4
U0500,P0142,2025-08-02,5
U0048,P0133,2025-08-20,3
U0099,P0039,2024-01-26,5
U0150,P0058,2025-04-09,4
U0066,P0123,2024-02-12,5
U0266,P0220,2024-02-18,3
U0048,P0001,2025-01-14,4
U0102,P0030,2024-02-26,5
U0462,P0081,2024-09-07,4
U0166,P0219,2024-06-08,4
U0471,P0186,2024-12-03,2
U0394,P0018,2025-10-19,5
U0184,P0196,2025-08-02,4
U0360,P0001,2025-07-18,5
U0411,P0085,2025-06-13,5
U0264,P0059,2025-09-14,4
U0324,P0077,2025-12-10,5
U0260,P0008,2025-04-25,3
U0212,P0195,2024-10-05,5
U0151,P0184,2024-02-03,5
U0278,P0016,2024-09-16,3
U0388,P0153,2024-02-12,5
U0400,P0200,2025-10-12,5
U0251,P0021,2025-09-25,3
U0322,P0132,2024-04-02,4
U0496,P0002,2025-11-23,4
U0412,P0052,2024-05-07,5
U0053,P0028,2024-06-09,5
U0318,P0168,2024-10-03,5
U0410,P0155,2024-04-13,4
U0251,P0082,2024-01-27,5
U0014,P0020,2025-09-01,3
U0380,P0012,2025-05-07,5
U0187,P0051,2025-10-16,4
U0412,P0203,2024-06-08,4
U0395,P0138,2024-05-22,5
U0288,P0176,2024-05-20,4
U0453,P0083,2025-02-22,4
U0017,P0196,2025-11-26,4
U0042,P0145,2024-06-07,5
U0330,P0019,2025-07-16,4
U0014,P0174,2025-03-03,5
U0259,P0097,2024-05-23,5
U0347,P0151,2024-06-25,5
U0277,P0084,2025-09-26,4
U0367,P0140,2024-04-16,2
U0232,P0025,2024-01-12,5
U0329,P0133,2025-04-23,3
U0040,P0066,2024-12-19,4
U0264,P0078,2024-12-28,5
U0005,P0150,2025-11-11,4
U0168,P0180,2025-03-11,5
U0052,P0170,2025-01-03,5
U0030,P0170,2024-02-11,3
U0264,P0041,2025-12-02,5
U0477,P0209,2024-03-04,4
U0321,P0167,2025-04-06,4
U0373,P0050,2025-09-10,3
U0012,P0068,2024-06-07,5
U0441,P0200,2024-06-24,5
U0004,P0187,2025-03-17,5
U0261,P0192,2024-06-11,4
U0368,P0095,2024-10-14,4
U0321,P0012,2024-08-07,3
U0157,P0184,2025-11-22,4
U0012,P0159,2024-11-15,5
U0335,P0185,2025-03-02,4
U0172,P0133,2024-04-04,4
U0491,P0098,2024-12-12,4
U0112,P0037,2025-02-08,1
U0239,P0129,2024-06-11,5
U0013,P0033,2025-01-24,4
U0180,P0212,2025-11-25,4
U0485,P0029,2024-10-28,4
U0326,P0172,2024-02-05,5
U0404,P0209,2024-12-10,3
U0490,P0146,2024-04-21,5
U0044,P0060,2024-02-14,5
U0379,P0171,2025-05-22,4
U0021,P0200,2025-02-26,3
U0066,P0152,2024-08-04,4
U0189,P0133,2025-01-06,4
U0371,P0087,2025-12-13,5
U0266,P0092,2025-11-03,3
U0500,P0128,2025-11-10,4
U0158,P0114,2024-07-13,4
U0087,P0184,2025-11-08,4
U0214,P0136,2025-06-23,3
U0459,P0149,2024-11-17,5
U0213,P0050,2024-04-26,4
U0322,P0163,2025-06-22,4
U0234,P0008,2025-10-26,5
U0244,P0165,2024-05-21,5
U0173,P0007,2024-02-16,4
U0295,P0092,2025-08-23,3
U0404,P0161,2024-06-28,5
U0473,P0079,2024-12-09,4
U0489,P0176,2024-12-09,5
U0232,P0113,2024-06-02,3
U0123,P0031,2025-07-24,5
U0217,P0011,2025-10-13,5
U0059,P0197,2025-09-17,4
U0204,P0050,2024-02-24,2
U0018,P0174,2024-01-18,5
U0050,P0031,2025-06-04,5
U0348,P0070,2024-03-02,4
U0024,P0056,2024-11-02,5
U0477,P0223,2025-09-19,4
U0454,P0121,2025-04-17,5
U0033,P0009,2025-03-22,5
U0078,P0136,2024-06-06,3
U0282,P0103,2025-07-02,4
U0057,P0183,2024-07-04,4
U0101,P0147,2025-01-05,3
U0040,P0157,2024-05-16,5
U0102,P0053,2024-10-22,4
U0474,P0085,2024-04-11,4
U0164,P0188,2024-03-28,4
U0178,P0044,2025-03-26,5
U0067,P0156,2024-06-08,5
U0405,P0100,2024-08-13,4
U0442,P0094,2024-07-14,1
U0103,P0206,2024-08-17,4
U0436,P0091,2024-07-14,5
U0196,P0007,2024-08-19,4
U0249,P0004,2024-12-14,5
U0317,P0217,2024-04-15,5
U0111,P0074,2025-03-16,5
U0351,P0086,2025-10-11,4
U0256,P0190,2024-10-08,5
U0110,P0164,2024-11-16,4
U0054,P0171,2025-02-22,5
U0302,P0210,2024-10-18,5
U0032,P0021,2024-04-13,5
U0120,P0177,2025-03-06,5
U0053,P0090,2024-03-11,3
U0097,P0048,2025-05-12,3
U0361,P0087,2024-07-01,5
U0089,P0076,2025-02-08,4
U0487,P0088,2025-06-28,3
U0465,P0017,2024-09-03,4
U0169,P0221,2024-07-07,4
U0356,P0131,2025-02-13,4
U0378,P0167,2025-06-20,5
U0195,P0106,2025-07-02,5
U0407,P0176,2024-05-08,4
U0003,P0051,2025-03-10,5
U0241,P0182,2025-03-06,3
U0068,P0028,2025-04-17,3
U0376,P0175,2024-04-09,4
U0017,P0152,2025-09-08,5
U0377,P0023,2024-06-21,4
U0104,P0182,2025-04-03,5
U0458,P0059,2024-06-09,4
U0044,P0067,2024-04-21,5
U0484,P0083,2025-02-16,5
U0279,P0169,2024-01-13,5
U0462,P0088,2024-03-17,5
U0190,P0153,2024-02-10,4
U0435,P0185,2024-07-27,1
U0256,P0124,2024-07-20,5
U0233,P0209,2025-01-22,5
U0319,P0036,2025-08-05,5
U0087,P0017,2024-11-13,5
U0283,P0162,2025-06-24,5
U0252,P0004,2024-10-27,3
U0232,P0084,2024-05-13,5
U0278,P0070,2024-04-20,5
U0065,P0123,2025-05-12,4
U0298,P0204,2024-06-22,5
U0210,P0015,2024-09-11,5
U0077,P0110,2025-09-07,5
U0275,P0172,2025-10-19,3
U0263,P0181,2024-03-11,5
U0358,P0059,2025-12-14,4
U0495,P0095,2024-11-11,5
U0267,P0129,2024-10-09,5
U0121,P0016,2025-12-05,5
U0167,P0071,2024-08-19,4
U0427,P0077,2024-02-10,5
U0361,P0207,2024-06-09,4
U0448,P0009,2025-08-27,4
U0160,P0141,2025-08-09,2
U0012,P0095,2024-12-22,5
U0326,P0203,2024-04-12,4
U0026,P0203,2025-10-26,5
U0393,P0026,2025-01-16,4
U0410,P0072,2025-02-12,5
U0046,P0054,2024-01-06,5
U0091,P0015,2025-06-11,3
U0177,P0023,2025-07-18,4
U0070,P0060,2024-04-27,5
U0398,P0163,2025-12-28,4
U0107,P0144,2024-01-18,3
U0217,P0104,2025-11-28,5
U0188,P0145,2024-05-04,5
U0479,P0162,2024-12-27,5
U0233,P0159,2024-11-28,5
U0048,P0172,2024-07-22,4
U0085,P0018,2025-08-21,5
U0059,P0170,2024-09-26,5
U0032,P0041,2024-07-19,5
U0466,P0174,2025-08-20,5
U0123,P0109,2025-05-22,3
U0036,P0175,2024-06-10,5
U0232,P0134,2025-04-19,5
U0496,P0015,2024-02-16,5
U0006,P0154,2024-11-07,5
U0187,P0036,2025-10-08,5
U0277,P0220,2024-12-10,5
U0001,P0029,2025-11-10,4
U0158,P0153,2025-10-05,1
U0409,P0177,2025-01-07,5
U0384,P0153,2024-10-03,2
U0055,P0059,2025-03-17,5
U0029,P0193,2025-03-20,4
U0453,P0040,2025-04-15,3
U0219,P0168,2024-04-23,2
U0051,P0055,2025-06-19,5
U0307,P0084,2024-10-24,5
U0465,P0211,2024-06-14,5
U0220,P0128,2025-07-19,4
U0249,P0083,2024-09-14,5
U0482,P0102,2025-10-24,5
U0212,P0222,2025-02-04,4
U0071,P0216,2025-07-17,4
U0159,P0109,2025-07-20,4
U0025,P0077,2025-07-27,1
U0488,P0057,2024-09-12,2
U0440,P0164,2024-01-21,5
U0095,P0209,2024-09-01,4
U0419,P0073,2025-12-27,4
U0450,P0127,2025-04-11,5
U0050,P0076,2025-05-19,5
U0293,P0215,2024-07-19,4
U0282,P0167,2025-02-05,5
U0293,P0017,2024-08-22,4
U0313,P0223,2024-06-22,1
U0345,P0083,2025-11-28,3
U0184,P0070,2024-02-01,5
U0172,P0031,2024-10-07,4
U0002,P0219,2025-10-13,5
U0016,P0175,2025-02-22,4
U0135,P0143,2024-07-28,5
U0398,P0151,2025-09-06,4
U0299,P0034,2024-07-20,5
U0057,P0100,2025-10-01,4
U0011,P0166,2024-08-14,3
U0182,P0169,2024-01-20,5
U0363,P0150,2024-06-25,4
U0475,P0109,2024-04-16,4
U0304,P0063,2025-12-17,4
U0046,P0170,2024-02-24,4
U0450,P0041,2024-04-04,4
U0007,P0195,2024-03-16,5
U0396,P0062,2024-12-17,4
U0417,P0011,2024-04-22,5
U0260,P0047,2024-05-10,5
U0338,P0062,2025-02-20,4
U0398,P0144,2024-07-09,5
U0343,P0160,2024-01-23,5
U0277,P0168,2024-11-26,3
U0456,P0215,2025-12-22,4
U0255,P0130,2025-09-04,4
U0025,P0005,2024-10-23,4
U0198,P0003,2024-07-06,2
U0071,P0211,2024-05-01,4
U0397,P0111,2025-12-21,5
U0342,P0100,2024-10-05,3
U0023,P0026,2024-04-09,4
U0140,P0185,2025-12-20,4
U0181,P0078,2024-05-16,4
U0428,P0019,2024-08-27,4
U0001,P0209,2025-06-04,5
U0356,P0125,2025-09-03,5
U0069,P0131,2025-05-13,4
U0118,P0065,2024-02-16,5
U0317,P0088,2025-09-08,5
U0384,P0113,2024-06-09,5
U0163,P0204,2024-12-07,5
U0347,P0073,2024-05-16,3
U0118,P0220,2025-03-02,4
U0026,P0014,2025-04-06,4
U0470,P0143,2025-08-07,4
U0097,P0118,2025-06-22,5
U0457,P0046,2025-04-06,5
U0271,P0205,2025-02-24,3
U0289,P0149,2024-09-04,5
U0410,P0159,2025-03-18,3
U0419,P0144,2024-05-05,5
U0103,P0151,2025-06-07,5
U0425,P0145,2024-03-10,3
U0349,P0196,2025-04-04,4
U0002,P0168,2025-03-10,4
U0061,P0022,2024-06-16,5
U0277,P0111,2024-01-05,4
U0429,P0046,2025-03-09,4
U0322,P0092,2024-09-07,3
U0479,P0119,2025-09-19,4
U0152,P0193,2024-08-15,4
U0060,P0033,2024-02-13,3
U0013,P0005,2024-07-28,4
U0419,P0191,2025-06-17,3
U0170,P0024,2024-10-22,5
U0017,P0053,2024-01-05,4
U0435,P0101,2025-12-22,4
U0222,P0077,2025-06-20,5
U0226,P0093,2025-07-15,5
U0382,P0043,2025-12-16,4
U0432,P0168,2025-01-23,5
U0149,P0206,2025-04-03,3
U0024,P0125,2025-04-19,5
U0396,P0188,2025-05-26,4
U0347,P0055,2025-10-26,3
U0331,P0058,2025-05-11,4
U0332,P0188,2025-04-13,5
U0032,P0116,2025-08-06,5
U0120,P0134,2024-06-17,1
U0268,P0153,2025-06-04,3
U0489,P0057,2024-05-14,4
U0331,P0145,2024-08-11,4
U0225,P0006,2024-12-05,5
U0319,P0095,2025-04-11,3
U0105,P0011,2024-07-03,4
U0160,P0071,2024-10-16,4
U0289,P0169,2025-02-22,3
U0400,P0040,2025-01-03,5
U0487,P0008,2025-02-17,4
U0500,P0061,2024-08-12,5
U0327,P0167,2025-08-10,3
U0305,P0015,2024-09-07,3
U0323,P0201,2025-07-24,5
U0068,P0044,2025-09-27,4
U0484,P0082,2024-12-02,3
U0495,P0195,2024-12-13,5
U0266,P0216,2024-01-27,5
U0145,P0021,2024-07-08,5
U0132,P0152,2025-09-21,4
U0011,P0040,2025-05-28,4
U0462,P0217,2024-06-27,5
U0317,P0085,2024-03-10,3
U0129,P0036,2025-04-08,5
U0433,P0050,2024-01-05,1
U0047,P0158,2024-01-08,3
U0426,P0210,2025-05-10,5
U0214,P0031,2025-03-19,4
U0433,P0018,2024-05-26,5
U0063,P0077,2025-05-27,5
U0327,P0014,2025-07-12,4
U0368,P0063,2025-02-12,4
U0109,P0045,2025-04-05,5
U0132,P0137,2025-03-16,5
U0394,P0014,2025-12-10,4
U0141,P0049,2024-12-01,4
U0052,P0060,2025-07-11,5
U0184,P0052,2024-04-05,5
U0157,P0086,2024-04-12,4
U0264,P0034,2025-06-25,4
U0431,P0141,2024-02-07,4
U0326,P0166,2024-10-03,5
U0059,P0092,2024-11-13,5
U0109,P0037,2025-03-18,3
U0193,P0002,2025-11-12,2
U0386,P0036,2024-06-03,2
U0481,P0213,2024-01-01,5
U0356,P0023,2025-04-03,5
U0258,P0221,2025-02-09,3
U0436,P0048,2025-12-10,3
U0344,P0066,2025-02-10,5
U0260,P0214,2024-07-16,4
U0069,P0151,2025-03-21,4
U0419,P0145,2024-03-26,4
U0177,P0007,2025-03-04,2
U0390,P0122,2025-09-11,5
U0280,P0169,2025-10-06,5
U0017,P0161,2024-11-12,5
U0483,P0059,2024-11-12,4
U0343,P0028,2024-06-06,4
U0272,P0126,2024-02-08,5
U0378,P0017,2025-06-04,4
U0276,P0199,2024-06-14,4
U0218,P0051,2024-02-14,3
U0216,P0170,2025-09-10,4
U0025,P0113,2025-01-27,4
U0266,P0054,2025-02-14,4
U0393,P0023,2025-07-25,5
U0367,P0201,2024-12-08,5
U0282,P0029,2024-10-22,3
U0103,P0016,2025-12-26,4
U0041,P0075,2025-11-11,5
U0158,P0051,2024-01-15,5
U0063,P0076,2025-12-27,5
U0388,P0014,2024-04-23,4
U0238,P0209,2025-07-28,3
U0441,P0054,2024-07-25,5
U0333,P0017,2024-11-09,1
U0386,P0051,2025-09-10,5
U0283,P0040,2024-09-16,3
U0324,P0123,2024-10-04,5
U0295,P0144,2024-10-18,4
U0053,P0167,2025-12-15,5
U0164,P0033,2025-03-10,5
U0207,P0087,2024-08-16,4
U0394,P0075,2024-02-08,4
U0366,P0191,2025-11-14,5
U0402,P0088,2024-08-14,5
U0386,P0161,2025-02-13,4
U0274,P0106,2024-09-03,5
U0484,P0029,2024-06-01,4
U0160,P0107,2025-06-15,4
U0156,P0138,2024-02-17,5
U0438,P0056,2024-02-25,3
U0169,P0131,2025-08-09,5
U0461,P0015,2024-02-11,3
U0159,P0098,2025-01-18,5
U0354,P0140,2025-05-10,4
U0329,P0214,2024-05-28,5
U0424,P0157,2025-07-27,4
U0216,P0183,2024-07-27,4
U0026,P0156,2024-04-13,4
U0160,P0009,2025-04-19,4
U0063,P0196,2024-09-06,5
U0029,P0056,2025-01-20,5
U0172,P0131,2024-08-24,5
U0471,P0051,2024-01-07,3
U0145,P0180,2025-02-27,5
U0321,P0126,2025-08-23,5
U0276,P0220,2024-03-25,4
U0265,P0101,2025-09-22,5
U0293,P0029,2024-01-08,4
U0198,P0085,2024-11-08,5
U0092,P0073,2025-08-14,3
U0365,P0193,2025-12-03,5
U0085,P0152,2025-01-10,5
U0207,P0072,2024-02-12,5
U0479,P0132,2024-11-10,5
U0428,P0223,2025-04-03,4
U0208,P0047,2024-08-24,4
U0064,P0147,2025-07-06,5
U0311,P0169,2025-12-05,5
U0329,P0026,2024-02-16,3
U0011,P0126,2025-04-03,4
U0141,P0170,2025-10-13,5
U0319,P0179,2025-02-20,4
U0088,P0122,2025-08-02,5
U0163,P0137,2025-09-14,4
U0395,P0055,2025-09-12,5
U0438,P0155,2024-08-13,5
U0088,P0148,2025-03-24,4
U0173,P0212,2025-04-01,5
U0216,P0074,2025-06-27,5
U0308,P0125,2025-10-23,4
U0440,P0129,2025-01-21,5
U0148,P0184,2024-04-05,4
U0375,P0147,2025-06-12,5
U0332,P0060,2024-05-25,5
U0338,P0109,2024-03-26,5
U0104,P0039,2024-08-03,3
U0396,P0136,2025-05-04,5
U0309,P0157,2025-10-08,5
U0388,P0164,2024-10-25,4
U0270,P0071,2024-09-24,5
U0446,P0138,2024-07-12,4
U0252,P0163,2024-08-18,5
U0120,P0093,2024-02-19,5
U0131,P0153,2025-01-22,4
U0107,P0046,2025-01-18,4
U0079,P0040,2025-11-21,4
U0360,P0020,2024-10-02,4
U0257,P0147,2024-04-02,4
U0242,P0119,2025-02-17,5
U0400,P0158,2025-07-03,4
U0269,P0203,2024-01-19,5
U0302,P0110,2025-11-23,5
U0402,P0069,2025-12-01,5
U0121,P0216,2025-10-19,4
U0370,P0155,2025-08-05,3
U0073,P0079,2025-12-22,3
U0166,P0061,2024-01-05,4
U0380,P0117,2025-10-16,5
U0125,P0178,2024-06-04,4
U0124,P0097,2024-02-14,5
U0447,P0152,2025-06-28,1
U0458,P0222,2024-05-09,4
U0109,P0053,2025-12-18,5
U0098,P0199,2025-11-03,5
U0107,P0062,2024-06-14,5
U0301,P0124,2024-06-24,5
U0421,P0106,2024-11-26,3
U0332,P0166,2024-01-22,4
U0407,P0214,2024-02-09,4
U0299,P0149,2025-03-17,5
U0287,P0191,2024-10-04,3
U0182,P0136,2025-06-09,5
U0140,P0153,2024-09-27,4
U0158,P0184,2024-08-21,5
U0027,P0096,2025-09-15,4
U0440,P0187,2024-06-13,5
U0300,P0080,2025-11-13,5
U0071,P0200,2024-06-02,4
U0222,P0217,2025-01-12,5
U0220,P0136,2024-08-19,5
U0167,P0022,2025-01-19,3
U0417,P0013,2024-07-21,4
U0345,P0065,2025-04-21,5
U0056,P0220,2024-01-20,5
U0190,P0064,2025-09-25,5
U0207,P0142,2025-07-25,5
U0383,P0086,2024-01-02,5
U0472,P0193,2024-09-04,4
U0233,P0183,2025-10-24,5
U0267,P0030,2025-11-25,5
U0403,P0076,2025-07-14,3
U0306,P0088,2025-02-15,3
U0002,P0105,2025-07-27,3
U0318,P0159,2024-03-22,4
U0145,P0205,2024-04-26,5
U0262,P0158,2024-09-21,4
U0281,P0039,2024-12-11,5
U0031,P0193,2024-04-03,5
U0043,P0020,2024-06-14,3
U0234,P0148,2024-08-06,5
U0117,P0207,2024-08-25,4
U0178,P0023,2025-11-07,3
U0325,P0081,2025-05-01,5
U0054,P0089,2025-06-15,4
U0293,P0015,2025-02-17,5
U0460,P0033,2025-02-12,5
U0264,P0061,2025-09-09,1
U0344,P0065,2025-10-04,4
U0253,P0090,2024-01-04,5
U0196,P0071,2025-11-04,4
U0180,P0059,2024-08-14,5
U0266,P0014,2024-04-09,3
U0337,P0089,2024-05-19,4
U0196,P0080,2024-08-23,4
U0101,P0006,2024-08-01,5
U0371,P0071,2025-06-01,4
U0346,P0013,2024-09-16,4
U0327,P0062,2024-08-06,4
U0314,P0016,2025-04-05,5
U0388,P0094,2025-10-07,3
U0407,P0089,2024-10-15,5
U0415,P0112,2025-03-14,3
U0195,P0184,2024-10-18,5
U0059,P0100,2025-02-26,3
U0315,P0180,2024-07-12,4
U0454,P0110,2024-01-14,3
U0386,P0169,2024-03-07,5
U0312,P0049,2025-10-10,4
U0143,P0083,2024-10-09,5
U0434,P0132,2025-07-07,5
U0220,P0031,2025-08-02,4
U0066,P0063,2024-11-25,5
U0148,P0195,2025-08-10,5
U0270,P0060,2025-09-07,5
U0320,P0088,2024-06-06,5
U0349,P0203,2025-07-28,2
U0415,P0039,2025-08-04,5
U0244,P0107,2024-01-18,2
U0420,P0202,2024-12-05,4
U0174,P0028,2024-02-28,5
U0210,P0161,2024-07-24,5
U0137,P0157,2025-08-18,5
U0393,P0021,2024-11-12,5
U0052,P0181,2025-03-07,5
U0362,P0049,2025-06-26,4
U0099,P0211,2024-02-02,5
U0103,P0026,2025-05-11,4
U0233,P0144,2025-07-21,5
U0390,P0111,2024-10-24,4
U0247,P0112,2025-10-13,5
U0487,P0061,2024-11-19,4
U0497,P0175,2025-05-13,3
U0121,P0022,2024-01-05,4
U0435,P0134,2025-04-15,4
U0018,P0097,2025-07-14,5
U0415,P0137,2025-09-27,5
U0083,P0016,2025-06-28,5
U0130,P0053,2025-12-12,5
U0149,P0021,2024-06-12,4
U0034,P0053,2024-11-25,3
U0286,P0140,2025-09-13,5
U0312,P0128,2025-04-09,5
U0142,P0043,2024-03-12,5
U0495,P0111,2024-07-05,5
U0459,P0051,2024-11-09,2
U0295,P0185,2024-06-04,5
U0155,P0075,2024-06-26,3
U0246,P0184,2024-10-23,4
U0113,P0066,2024-03-06,5
U0476,P0004,2025-03-09,2
U0363,P0036,2025-11-08,5
U0359,P0188,2025-09-21,4
U0321,P0166,2024-01-19,3
U0021,P0125,2024-03-01,5
U0184,P0026,2025-10-03,3
U0175,P0061,2024-08-02,3
U0158,P0061,2025-08-12,5
U0093,P0051,2025-02-16,3
U0103,P0048,2025-07-19,5
U0470,P0049,2024-02-04,4
U0313,P0041,2025-03-05,4
U0155,P0005,2024-04-21,5
U0101,P0182,2025-07-16,3
U0169,P0023,2025-03-06,5
U0452,P0149,2025-09-22,4
U0096,P0153,2025-10-19,4
U0182,P0117,2025-09-08,5
U0343,P0001,2025-05-01,5
U0476,P0202,2024-06-09,2
U0486,P0102,2024-07-10,4
U0096,P0104,2025-11-11,5
U0261,P0197,2025-10-14,4
U0157,P0010,2025-10-17,4
U0378,P0185,2024-02-27,4
U0088,P0107,2025-02-20,5
U0145,P0220,2025-02-10,5
U0299,P0177,2024-07-01,5
U0264,P0216,2024-09-15,5
U0290,P0098,2024-11-12,5
U0029,P0198,2024-05-24,5
U0374,P0189,2024-02-06,2
U0321,P0093,2025-12-28,5
U0356,P0152,2024-01-15,4
U0101,P0037,2024-06-24,5
U0317,P0018,2024-12-04,5
U0321,P0159,2025-12-16,5
U0366,P0207,2025-07-11,3
U0131,P0204,2025-06-15,4
U0013,P0040,2024-07-17,3
U0347,P0217,2025-10-20,5
U0006,P0133,2025-04-21,4
U0062,P0022,2024-02-23,5
U0001,P0193,2025-10-11,3
U0073,P0072,2025-02-26,5
U0045,P0152,2024-11-14,5
U0140,P0134,2025-02-21,5
U0461,P0124,2025-02-02,4
U0211,P0045,2025-12-11,5
U0063,P0033,2025-09-07,5
U0043,P0060,2025-08-17,3
U0404,P0183,2025-07-27,5
U0088,P0159,2024-02-25,3
U0092,P0167,2024-06-17,5
U0473,P0221,2025-11-04,5
U0469,P0192,2024-05-13,2
U0098,P0095,2024-06-21,5
U0355,P0065,2024-02-13,4
U0459,P0143,2025-08-17,5
U0102,P0137,2024-05-16,5
U0228,P0090,2024-01-21,5
U0380,P0122,2024-01-21,5
U0095,P0043,2024-04-04,5
U0426,P0189,2024-01-09,5
U0273,P0076,2024-06-19,4
U0369,P0058,2024-05-12,1
U0046,P0051,2024-04-01,4
U0200,P0019,2025-01-13,5
U0285,P0219,2025-05-26,5
U0346,P0204,2024-10-17,4
U0471,P0019,2024-09-13,5
U0131,P0015,2025-06-15,3
U0333,P0040,2024-12-19,3
U0004,P0070,2025-02-16,5
U0081,P0018,2024-02-15,3
U0411,P0132,2025-04-27,4
U0052,P0204,2025-09-19,4
U0373,P0193,2024-05-16,2
U0443,P0178,2025-02-27,5
U0082,P0082,2025-06-13,5
U0396,P0029,2024-02-05,2
U0353,P0178,2025-11-17,5
U0099,P0146,2025-08-21,5
U0096,P0105,2024-06-24,5
U0409,P0166,2025-09-02,5
U0345,P0177,2024-01-27,4
U0144,P0042,2025-09-12,4
U0424,P0177,2024-02-23,4
U0339,P0028,2025-01-11,4
U0377,P0002,2025-07-07,4
U0265,P0197,2025-05-17,5
U0301,P0107,2024-07-23,4
U0367,P0147,2025-11-26,4
U0197,P0092,2025-12-18,5
U0237,P0140,2024-11-21,4
U0354,P0112,2024-08-25,5
U0412,P0087,2025-01-11,4
U0273,P0099,2025-09-19,5
U0225,P0215,2024-05-06,2
U0418,P0138,2025-04-18,5
U0480,P0005,2025-07-06,4
U0273,P0169,2025-08-25,4
U0211,P0124,2024-04-02,5
U0164,P0080,2025-11-17,4
U0444,P0083,2025-10-13,5
U0030,P0121,2024-10-20,3
U0446,P0157,2025-07-15,4
U0111,P0090,2025-12-06,4
U0030,P0186,2024-03-17,2
U0303,P0088,2025-01-01,5
U0411,P0223,2024-01-06,3
U0164,P0157,2024-10-23,2
U0363,P0158,2025-03-01,5
U0266,P0050,2024-04-21,4
U0199,P0084,2024-03-09,3
U0224,P0136,2025-11-24,4
U0276,P0217,2025-02-13,4
U0094,P0126,2024-06-04,3
U0228,P0200,2024-10-15,5
U0225,P0211,2024-08-16,5
U0259,P0172,2025-08-22,5
U0145,P0045,2024-06-22,5
U0341,P0084,2025-09-10,4
U0074,P0104,2024-05-25,4
U0048,P0181,2025-02-12,4
U0347,P0183,2024-11-20,5
U0273,P0188,2025-11-17,4
U0224,P0207,2024-02-16,1
U0393,P0146,2024-10-14,4
U0055,P0209,2025-06-23,5
U0490,P0086,2024-12-22,5
U0308,P0046,2025-04-11,3
U0482,P0041,2025-12-04,3
U0308,P0217,2025-08-22,4
U0352,P0039,2024-04-20,3
U0066,P0181,2024-09-26,5
U0416,P0068,2024-06-19,5
U0133,P0101,2025-06-19,5
U0315,P0155,2024-07-13,5
U0149,P0153,2025-03-09,4
U0352,P0149,2024-08-10,5
U0491,P0088,2024-03-21,5
U0199,P0043,2024-08-01,1
U0276,P0116,2025-08-12,3
U0028,P0053,2024-03-24,4
U0261,P0062,2024-07-15,5
U0140,P0057,2024-01-27,5
U0279,P0207,2025-05-08,4
U0223,P0124,2024-01-24,4
U0318,P0128,2025-10-20,4
U0048,P0175,2024-03-12,5
U0188,P0129,2024-12-20,4
U0473,P0085,2025-01-22,4
U0426,P0173,2024-05-09,5
U0167,P0113,2024-02-08,5
U0192,P0178,2025-09-27,4
U0060,P0034,2025-03-13,5
U0163,P0206,2025-04-19,5
U0285,P0129,2025-03-13,4
U0180,P0157,2025-11-03,5
U0282,P0209,2024-09-27,5
U0479,P0199,2025-10-16,2
U0333,P0081,2024-12-24,5
U0340,P0069,2024-12-22,5
U0447,P0149,2024-06-08,3
U0197,P0013,2024-05-14,4
U0399,P0138,2024-02-14,1
U0425,P0014,2024-12-10,5
U0065,P0201,2024-12-23,5
U0080,P0071,2024-11-14,5
U0479,P0004,2024-04-25,5
U0009,P0062,2024-04-06,3
U0434,P0170,2024-04-16,4
U0395,P0165,2024-04-24,4
U0216,P0112,2024-01-23,5
U0272,P0042,2025-08-20,5
U0203,P0165,2025-04-03,5
U0497,P0163,2025-11-17,2
U0256,P0118,2025-02-23,4
U0377,P0035,2024-08-02,5
U0091,P0042,2025-12-09,5
U0442,P0115,2024-04-27,5
U0085,P0124,2025-06-14,5
U0474,P0156,2024-07-23,2
U0443,P0022,2024-09-19,3
U0045,P0124,2025-09-14,4
U0012,P0162,2024-04-23,4
U0058,P0149,2024-09-21,5
U0342,P0045,2024-07-26,5
U0291,P0147,2024-06-25,4
U0102,P0090,2024-11-23,5
U0321,P0063,2025-12-10,5
U0369,P0011,2025-04-10,5
U0458,P0194,2024-08-24,5
U0260,P0074,2024-08-19,5
U0321,P0036,2024-09-03,4
U0232,P0031,2024-04-10,2
U0028,P0126,2024-07-03,4
U0015,P0212,2024-04-08,3
U0430,P0044,2024-05-27,5
U0428,P0165,2024-02-12,5
U0286,P0020,2024-08-25,4
U0192,P0163,2024-04-13,5
U0318,P0080,2025-01-21,5
U0380,P0031,2024-12-22,5
U0008,P0202,2024-04-17,5
U0432,P0089,2025-02-19,4
U0326,P0149,2025-09-03,3
U0374,P0118,2025-11-01,5
U0258,P0109,2025-06-15,5
U0308,P0119,2025-07-16,4
U0341,P0161,2024-01-15,4
U0375,P0135,2024-04-21,5
U0475,P0045,2025-08-18,5
U0464,P0067,2025-01-24,5
U0450,P0035,2024-04-07,1
